realtitle,program_type,program_genre,network,program_description,first_air_year,last_air_year,genre,plot,trivia,program_title,movie_id,kind_id,title
" Janet Dean, Registered Nurse. ",Series, Drama, Syn.," Janet Dean is a private duty nurse working in New York City. She is young, pretty and dedicated to helping people who cannot help themselves. Janet believes that some patients' problems are psychosomatic and that by incorporating applied psychology she can resolve a problem by uncovering the cause for the problem. Stories relate Janet's efforts to prove her theories. Cast: Ella Raines {Janet Dean). ",1954,,[None 'Drama'],"['Janet Dean is a nurse who has been recently discharged from the U.S. Air Force. She becomes a private nurse and travels around the country treating not only patients physical ailments but also their mental ailments.'
 None]",[None]," Janet Dean, Registered Nurse. ",1290726,2,"Janet Dean, Registered Nurse"
Jazz Concert,,,,,,,,,,,1293959,2,Jazz Concert
Jazz Party,,,,,,,,,,,1293983,2,Jazz Party
 Jefferson Drum. ,Series, Western, NBC," The lawless gold-mining town of Jubilee during the 1850s is the setting. The story of Jefferson Drum, an embittered newspaper publisherstruggling to establish peace through the power of the press. JelFerson, a widower, lost his wife through violence (hence his eagerness to establish peace through a non-violent means). He is the father of a young son, Joey. Lucius Coin is his typesetter; Big Ed and Hickey are Jefferson's friends. Also known as The Pen and the Quill. Cast: Jeff Richards {Jejferson Drum), Eugene Martin (Joey Drum), Cyril Delevanti [Lucius Coin), Robert J. Stevenson {Big Ed), Hal Smith {Hickey). ",1958,1959,['Western'],[None],[None], Jefferson Drum. ,1295205,2,Jefferson Drum
 Jim and Judy in Teleland. ,Series, Cartoon, Syn.," A five-minute animated program that relates various adventures in the lives of two imaginative children (Jim and Judy). Voice Cast: Merrill JoUs {Jim), Honey McKenzie {Judy). ",1953,,[None 'Animation'],[None],['One of the first cartoons made for television.' None], Jim and Judy in Teleland. ,1307555,2,Jim and Judy in Teleland
" Jimmy Hughes, Rookie Cop. ",Series, Crime Drama, DuMont," Jimmy Hughes is a bitter young man. He has just returned to his home in New York City after serving a hitch in the Army (stationed in Korea) to learn that his father, a policeman, has been killed in the line of duty. When he discovers that the case is still unsolved, he decides to take matters in his own hands. He joins the police force and, with vengeance in his heart, finds the person responsible for the crime. The case changes Jimmy's life. Although he is only a rookie and still ""wet behind the ears,"" he has learned to serve for reasons other than revenge; that teamwork and concern for others is more important than individual action and motivation. The case also awards Jimmy something he didn't expect: the right to wear his father's badge. Stories concern the life and problems faced by Jimmy Hughes, a rookie cop with the N.Y.P.D. The series ran from May 8, 1953 to July 3, 1953. Cast: Billy Redfield {Jimmy Hughes), Conrad Janis {Billy Hughes; later). Rusty Lane {Inspector Ferguson), Wendy Drew {Jimmy's sister). ",1953,,[None 'Action' 'Crime' 'Drama' 'Mystery'],[None],"['The final broadcast was 3 July 1953.'
 'A single kinescope recording of this series survives at the UCLA Film and Television Archive. This recording is of the network premiere, and the remaining episodes are presumed to be lost (please check your attic).'
 None]"," Jimmy Hughes, Rookie Cop. ",1308102,2,"Jimmy Hughes, Rookie Cop"
Joan Roberts Sings,,,,,,,,,,,1313162,2,Joan Roberts Sings
 Joe and Mabel. ,Series, Comedy, CBS," A bhnd date brought Mabel Spooner and Joe Sparton together. Mabel is beautiful, stubborn, a bit wacky and ready for marriage. Joe is hard working, level headed and ""chicken"" (not ready to tie the knot); he is a long range planner and looks ahead. Joe feels Mabel is the prettiest girl in his crowd _æ""She loves me no matter how stupid I am; she laughs at all my old jokes and knows how to fix my eggs. I say every guy ought to have a girl like Mabel, even if she sometimes inspires you to do crazy things."" Mabel is dead set on convincing Joe that she is the perfect wife for him. She does her best to impress him (although her plans most often backfire) and has already planned on a house and three kids (Joe Jr., Adele and Stanley). Mabel lives with her mother, Adele Spooner, and her brother, Sherman Spooner, at 2314 Bushwick Avenue (Apartment 3H) in Brooklyn, New York. Mabel works as a manicurist at the Westside Beauty Shop in Manhattan. Mabel mentioned that five years ago (1950) she worked at the Beverly Hills Hotel. Joe, who lives at 764 Chauncey Street in Brooklyn, is an independent cab driver. Joe has a picture of Mabel above his rearview mirror. (Each episode begins with Joe driving his cab and relating an incident about himself and Mabel. A flashback is used to relate the tale. Joe returns right before the closing theme to give a final remark and tell the audience about next week's episode.) Joe's hangout is Mac's Cofi""ee Shop (""the Waldorf Astoria of the coffee shops""). While ""Mac's Coffee Shop"" is seen on the front door, it is called Harry's Coffee Shop in dialogue. Mike is Joe's friend, a cabbie also. Wilbur Hatch composed the theme. Cast: Nita Talbot {Mabel Spooner), Larry Blyden {Joe Spartan), Luella Gear {Adele Spooner), Michael Mann {Sherman Spooner), Norman Fell {Mike). ",1955,1956,[None 'Comedy'],"['Joe\'s a big city cab driver, and Mabel is his steady gal. Joe plans on marrying Mabel ""someday"", but Mabel is looking for something a little sooner. Mabel and her mother spend their time thinking of schemes to trick Joe into walking down the aisle.'
 None]",[None], Joe and Mabel. ,1313665,2,Joe & Mabel
Joe Adams Presents,,,,,,,,,,,1313710,2,Joe Adams Presents
 Joey Faye's Frolics. ,Series, Comedy, CBS," A two-week experimental series (April  5, 1950 to April 12, 1950) that spotlights the talents of comedian Joey Faye. Host: Joey Faye. Regulars: Audrey Christie, Mandy Kaye, Danny Dayton, Joe Silver. ",1950,,['Comedy'],[None],[None], Joey Faye's Frolics. ,1314027,2,Joey Faye's Frolics
 High Road. ,Series, Travel, Syn., Films that explore the people and customs of distant lands. Also known as John Gunther's High Road. Host-Narrator: John Gunther. ,1959,,[None 'Documentary'],"['John Gunther, who had traveled to many areas of the world, hosted this program that showed two filmed trips to exotic locations. The first film had been shot explicitly for this show; the second film had been made by some other group or person.'
 None]",[None], High Road. ,1314639,2,John Gunther's High Road
 Johnny Jupiter. ,Series, Comedy," DuMont, ABC"," In the mythical town of Clayville, U.S.A., lives Ernest P. Duckweather, a mild mannered clerk at the Frisby General Store. Horatio Frisby, who attended Hyldeberg University, owns the store; and Katherine Frisby, Horatio's daughter, is Ernest's girlfriend. Ernest, who earns $15 a week, is a jack-of-alltrades. He accidentally discovered interplanetary television when he fooled around with a television set and contacted the inhabitants of Jupiter. The planet is 600 million miles from Earth, and the Jupiterians we see are puppets Johnny Jupiter, Major Domo (the head robot) and Reject, ""the factory rejected robot"" (all voiced by Gilbert Mack). Stories relate Ernest's misadventures as he seeks the Jupiterians' help in solving his earthly problems. When Ernest contacts Johnny, he turns several dials on a large television and says, ""Duckweather on Earth, calling the planet Jupiter."" Through some primitive but effective special effects, Jupiter comes into view. Ernest can see and speak to Johnny and vice versa. If Ernest requires extraordinary help, Johnny sends Reject the Robot to Earth. To accomplish this, Johnny touches the puppet Reject and says, ""Super Jelly Bean Power."" Reject is sent through space and appears to Ernest (the only one who can see him). During the trip from Jupiter to Earth, the puppet becomes life-sized (the actor playing the robot is not credited). Reject's favorite television show is ""The Robot Club"" ( Jupiterian television programs are all educational and instructive). On Jupiter, robots were built to service the humanoid inhabitants (for example, Johnny) and are excellent repairmen. Johnny calls Ernest ""Mr. Duckweather."" Reta Shaw (as Mrs. Clandish, a townsperson) and Florenz Ames (as Mr. Latham, Horatio's nemesis) were semi-regulars in this version of the series (ABC owned and operated stations; syndicated elsewhere). An earlier version aired on DuMont. Here Ernest P. Duckweather (Vaughn Taylor) is a television station janitor who dreams of becoming a producer. One night he sneaks into the control room and begins playing producer. While fiddling with the various controls, he accidentally discovers interplanetary television when he contacts the people of Jupiter (puppets Johnny Jupiter; Major Domo, ""the head robot""; Reject, ""the factory rejected robot""; and Johnny's pal, B-12). Due to limited available information, it is difficult to compare both versions.It appears that the DuMont version, which was broadcast live, had only two actors: Vaughn Taylor as Ernest and Gilbert Mack doubling as Ernest's boss at the television station and as the puppet voices. Stories revolved around Johnny and Ernest assessing the values of their respective planets (which differed greatly; what was commonplace on Earth was usually just the opposite on Jupiter). An announcer opens the show: ""Time now for M&amp;M's presentation of Johnny Jupiter. Once upon a time on the far off planet Jupiter lived two strange creatures (Johnny Jupiter, Major Domo). Strange in looks but with a wisdom far greater than our own. Each day they searched the universe for signs of intelligent life but alas they found none. Instead they settled for the planet Earth. Now on this planet lived a young inventor by the name of Ernest Duckweather. He invented a television set unlike any known before. For on this set he was able to tune in the planet Jupiter. The adventures of Johnny Jupiter are brought to you by M&amp;M's, the chocolate treat that's neat to eat."" Cast: Wright King {Ernest P. Duckweather), Vaughn Taylor {Horatio Frishee), Cliff Hall {Horatio Frisby; later), Patricia Peardon {Katherine Frisby), Gilbert Mack {Voice of Johnny Jupiter), Gilbert Mack {Voice of Reject the Robot). ",1953,1954,[None 'Family' 'Fantasy' 'Sci-Fi'],[None],"['The DuMont version ended on 13 June 1953; the series ended (over ABC) on 29 May 1954.'
 None]", Johnny Jupiter. ,1315278,2,Johnny Jupiter
 Johnny Olsen 's Rumpus Room. ,Series, Variety, DuMont," A program of music, songs and comedy that also features a game segment wherein selected members of the studio audience compete in stunt contests for prizes. Host: Johnny Olsen. Regulars: Kay Armen, Gene Kirby, Hal Mclntyre. Orchestra: Buddy Weed, Hank D'Amico. ",1949,1952,[None],[None],"['The final broadcast was 4 July 1952.'
 'No recordings of this series are known to survive. Please check your attic.']", Johnny Olsen 's Rumpus Room. ,1315418,2,Johnny Olsen's Rumpus Room
 Johnny Ringo. ,Series, Western, CBS," Velardi, Arizona, is a growing town of the 1870s; there is a lot of traffic. The railroad has started laying track going east and there is also a lot of trouble _æ from outlaws who find the town an easy mark. To stop the growing crime rate, Mayor Hartford (Willis Bouchey) hires Johnny Ringo, an exgunfighter, as the town's sheriff. Johnny, a righthanded gunfighter, receives $200 a month and has to prove he is as fast as his reputation _æ ""Velardi didn't hire me, they hired my guns. I know that and got to live with it. Maybe someday it will be different."" Johnny doesn't know much about the law _æ he puts things on a personal basis. He philosophizes, and people say he sounds more like a preacher than a gunfighter. He sometimes poses as a wanted man and calls on his reputation as a gunfighter to apprehend criminals. Johnny never killed a man for money. He relinquished his gun fighting career to become a lawman and recalled that he didn't know how he came to be a gunfighter: ""I don't know, it just grew.... All of a sudden you're a big man andyou find yourself like a turkey in a shoot. Everybody wants to try their luck. You can't stop it, you wanna but you can't. You run, but they catch you; you hide, but they find you. Perhaps the badge will make up for some of the things I did."" Johnny's gun is a variation on the French firearm, the Le Met Special. It was designed by Cason (""Case"") Thomas, Johnny's original deputy, ""to even up the odds."" Cason calls it ""a seven shooter."" It looks like a regular Colt .45 and fires the normal six bullets. But there is a separate barrel for an extra shell _æ a .410 shotgun shell (the seventh barrel, located under the standard one, is activated by setting the gun's hammer in the firing position). It was said that Johnny's reputation was known from the Gulf to the Pacific Ocean. William Charles, Jr., better known as Cully, is Johnny's young deputy. Cully's father was a trick shot and taught him how to use a gun when he was five years old. Four years later Cully's father was killed, and Cully went to work as a roustabout in a carnival. He practiced shooting every day and eventually became a traveling show attraction called ""Kid Adonis, the Fastest Gun in the World."" When the show came to Velardi and the Kid found Johnny was a split second faster than he was, he decided to settle down and lead a normal life. When Cason tells Cully that he is getting too old for the job. Cully steps into his shoes and becomes Johnny's deputy. Cason buys the general store (which he runs with his daughter and Johnny's romantic interest, Laura Thomas). The town saloon is the Golden Wheel. The original pilot film for the series, titled ""Man Alone,"" aired onZane Grey Theater on 3/5/59. Don Durant played Johnny Ringo, Thomas Mitchell was Cason Thomas and Marilyn Erskine was Laura Thomas (Cully did not appear; the reworked pilot, titled ""Arrival"" for Johnny Ringo, is a word-for-word remake of ""Man Alone."" The proposed series title at the time was ""The Loner""). Cast: Don Durant {Johnny Ringo), Mark Goddard {Cully), Karen Sharpe {Laura Thomas), Terrence DeMarney {Cason Thomas). Theme Vocal: ""Johnny Ringo"" by Don Durant. ",1959,1960,[None 'Western'],[None],"[""First TV series produced by 'Aaron Spelling' (qv). In the pilot, the role of Laura Thomas was played by 'Marilyn Erskine' (qv). When it sold, Spelling replaced Erskine with 'Karen Sharpe (II)' (qv).""
 ""'Don Durant' (qv) was the only prime-time TV cowboy to solely compose (lyrics and music) and sing the theme for his own show.""
 ""The gun, a rare customized LeMat, actually fired ten rounds, not the seven seen in the show. After the series was canceled 'Dick Powell (I)' (qv) gave the famous weapon--the only one used in the series--to 'Don Durant' (qv), who still has it.""
 'Johnny Ringo rode a chestnut horse with three white socks/stockings named ""Bingo.""'
 'The only saloon featured in Velardi was The Golden Wheel.'
 'Originated as an installment of the TV anthology series _""Zane Grey Theater"" (1956)_ (qv) telecast on March 5, 1959, also starring \'Don Durant\' (qv): _""Zane Grey Theater"" (1956) {The Loner (#3.22)}_ (qv).'
 ""'Karen Sharpe (IV)' (qv)'s character, Laura Thomas, was written out of the series in mid-season after Sharpe repeatedly clashed with series producer 'Aaron Spelling' (qv) concerning the way the lead female character was written. Sharpe thought Laura's character should be written as an adventurous tomboy, while Spelling wanted the role to be played as demure, lady-like eye candy.""
 None]", Johnny Ringo. ,1315435,2,Johnny Ringo
